EventInstanceID,EventDefinitionID,EventDateTimeStart,EventDateTimeEnd,EventLocation,EventCapacity,EventRegistrationDeadline
EI1217,ED5,2023-04-20 10:00:00,2023-04-20 12:00:00,Virtual Zoom,100,2023-04-13 10:00:00
EI1218,ED5,2023-04-27 10:00:00,2023-04-27 12:00:00,Virtual Zoom,100,2023-04-20 10:00:00
EI1219,ED5,2023-05-04 10:00:00,2023-05-04 12:00:00,Local Library,100,2023-04-27 10:00:00
EI1220,ED5,2023-06-08 10:00:00,2023-06-08 12:00:00,Art Studio 2,100,2023-06-01 10:00:00
EI1221,ED5,2023-07-13 10:00:00,2023-07-13 12:00:00,Local Library,100,2023-07-06 10:00:00
EI1222,ED5,2023-08-17 10:00:00,2023-08-17 12:00:00,Ella Rises HQ,100,2023-08-10 10:00:00
EI1223,ED5,2023-08-31 10:00:00,2023-08-31 12:00:00,Ella Rises HQ,100,2023-08-24 10:00:00
EI1224,ED5,2023-09-21 10:00:00,2023-09-21 12:00:00,Ella Rises HQ,100,2023-09-14 10:00:00
EI1225,ED5,2023-10-05 10:00:00,2023-10-05 12:00:00,Local Library,100,2023-09-28 10:00:00
EI1226,ED5,2023-11-23 10:00:00,2023-11-23 12:00:00,Ella Rises HQ,100,2023-11-16 10:00:00
EI1227,ED5,2023-12-21 10:00:00,2023-12-21 12:00:00,Ella Rises HQ,100,2023-12-14 10:00:00
EI1228,ED5,2024-01-04 10:00:00,2024-01-04 12:00:00,Virtual Zoom,100,2023-12-28 10:00:00
EI1229,ED5,2024-01-18 10:00:00,2024-01-18 12:00:00,Virtual Zoom,100,2024-01-11 10:00:00
EI1230,ED5,2024-02-15 10:00:00,2024-02-15 12:00:00,Virtual Zoom,100,2024-02-08 10:00:00
EI1231,ED5,2024-02-22 10:00:00,2024-02-22 12:00:00,Community Center Room A,100,2024-02-15 10:00:00
EI1232,ED5,2024-02-29 10:00:00,2024-02-29 12:00:00,Community Center Room A,100,2024-02-22 10:00:00
EI1233,ED5,2024-03-07 10:00:00,2024-03-07 12:00:00,Art Studio 2,100,2024-02-29 10:00:00
EI1234,ED5,2024-04-04 10:00:00,2024-04-04 12:00:00,Virtual Zoom,100,2024-03-28 10:00:00
EI1235,ED5,2024-05-16 10:00:00,2024-05-16 12:00:00,Art Studio 2,100,2024-05-09 10:00:00
EI1236,ED5,2024-05-30 10:00:00,2024-05-30 12:00:00,Community Center Room A,100,2024-05-23 10:00:00
EI1237,ED5,2024-06-13 10:00:00,2024-06-13 12:00:00,Local Library,100,2024-06-06 10:00:00
EI1238,ED5,2024-06-20 10:00:00,2024-06-20 12:00:00,Local Library,100,2024-06-13 10:00:00
EI1239,ED5,2024-07-18 10:00:00,2024-07-18 12:00:00,Community Center Room A,100,2024-07-11 10:00:00
EI1240,ED5,2024-07-25 10:00:00,2024-07-25 12:00:00,Ella Rises HQ,100,2024-07-18 10:00:00
EI1241,ED5,2024-08-15 10:00:00,2024-08-15 12:00:00,Ella Rises HQ,100,2024-08-08 10:00:00
EI1242,ED5,2024-09-26 10:00:00,2024-09-26 12:00:00,Ella Rises HQ,100,2024-09-19 10:00:00
EI1243,ED5,2024-10-03 10:00:00,2024-10-03 12:00:00,Local Library,100,2024-09-26 10:00:00
EI1244,ED5,2024-10-24 10:00:00,2024-10-24 12:00:00,Ella Rises HQ,100,2024-10-17 10:00:00
EI1245,ED5,2024-11-07 10:00:00,2024-11-07 12:00:00,Local Library,100,2024-10-31 10:00:00
EI1246,ED5,2024-11-21 10:00:00,2024-11-21 12:00:00,Community Center Room A,100,2024-11-14 10:00:00
EI1247,ED5,2024-12-12 10:00:00,2024-12-12 12:00:00,Virtual Zoom,100,2024-12-05 10:00:00
EI1248,ED5,2024-12-26 10:00:00,2024-12-26 12:00:00,Art Studio 2,100,2024-12-19 10:00:00
EI1249,ED5,2025-01-23 10:00:00,2025-01-23 12:00:00,Virtual Zoom,100,2025-01-16 10:00:00
EI1250,ED5,2025-03-27 10:00:00,2025-03-27 12:00:00,Local Library,100,2025-03-20 10:00:00
EI1251,ED5,2025-05-22 10:00:00,2025-05-22 12:00:00,Local Library,100,2025-05-15 10:00:00
EI1252,ED5,2025-06-19 10:00:00,2025-06-19 12:00:00,Ella Rises HQ,100,2025-06-12 10:00:00
EI1253,ED5,2025-07-03 10:00:00,2025-07-03 12:00:00,Local Library,100,2025-06-26 10:00:00
EI1254,ED5,2025-07-10 10:00:00,2025-07-10 12:00:00,Ella Rises HQ,100,2025-07-03 10:00:00
EI1255,ED5,2025-07-31 10:00:00,2025-07-31 12:00:00,Ella Rises HQ,100,2025-07-24 10:00:00
EI1256,ED5,2025-08-07 10:00:00,2025-08-07 12:00:00,Local Library,100,2025-07-31 10:00:00
EI1257,ED5,2025-10-09 10:00:00,2025-10-09 12:00:00,Ella Rises HQ,100,2025-10-02 10:00:00
EI1258,ED5,2025-10-23 10:00:00,2025-10-23 12:00:00,Ella Rises HQ,100,2025-10-16 10:00:00
EI1259,ED8,2021-11-12 10:00:00,2021-11-12 12:00:00,Community Center Room A,100,2021-11-05 10:00:00
EI1260,ED8,2021-11-26 10:00:00,2021-11-26 12:00:00,Local Library,100,2021-11-19 10:00:00
EI1261,ED8,2021-12-10 10:00:00,2021-12-10 12:00:00,Local Library,100,2021-12-03 10:00:00
EI1262,ED8,2021-12-31 10:00:00,2021-12-31 12:00:00,Ella Rises HQ,100,2021-12-24 10:00:00
EI1263,ED8,2022-01-21 10:00:00,2022-01-21 12:00:00,Virtual Zoom,100,2022-01-14 10:00:00
EI1264,ED8,2022-02-11 10:00:00,2022-02-11 12:00:00,Local Library,100,2022-02-04 10:00:00
EI1265,ED8,2022-02-25 10:00:00,2022-02-25 12:00:00,Community Center Room A,100,2022-02-18 10:00:00
EI1266,ED8,2022-03-18 10:00:00,2022-03-18 12:00:00,Local Library,100,2022-03-11 10:00:00
EI1267,ED8,2022-04-01 10:00:00,2022-04-01 12:00:00,Art Studio 2,100,2022-03-25 10:00:00
EI1268,ED8,2022-04-08 10:00:00,2022-04-08 12:00:00,Virtual Zoom,100,2022-04-01 10:00:00
EI1269,ED8,2022-04-15 10:00:00,2022-04-15 12:00:00,Art Studio 2,100,2022-04-08 10:00:00
EI1270,ED8,2022-04-22 10:00:00,2022-04-22 12:00:00,Art Studio 2,100,2022-04-15 10:00:00
EI1271,ED8,2022-04-29 10:00:00,2022-04-29 12:00:00,Local Library,100,2022-04-22 10:00:00
EI1272,ED8,2022-05-06 10:00:00,2022-05-06 12:00:00,Art Studio 2,100,2022-04-29 10:00:00
EI1273,ED8,2022-07-08 10:00:00,2022-07-08 12:00:00,Ella Rises HQ,100,2022-07-01 10:00:00
EI1274,ED8,2022-07-15 10:00:00,2022-07-15 12:00:00,Art Studio 2,100,2022-07-08 10:00:00
EI1275,ED8,2022-07-29 10:00:00,2022-07-29 12:00:00,Community Center Room A,100,2022-07-22 10:00:00
EI1276,ED8,2022-08-26 10:00:00,2022-08-26 12:00:00,Virtual Zoom,100,2022-08-19 10:00:00
EI1277,ED8,2022-09-02 10:00:00,2022-09-02 12:00:00,Community Center Room A,100,2022-08-26 10:00:00
EI1278,ED8,2022-09-16 10:00:00,2022-09-16 12:00:00,Local Library,100,2022-09-09 10:00:00
EI1279,ED8,2022-09-23 10:00:00,2022-09-23 12:00:00,Local Library,100,2022-09-16 10:00:00
EI1280,ED8,2022-09-30 10:00:00,2022-09-30 12:00:00,Local Library,100,2022-09-23 10:00:00
EI1281,ED8,2022-10-28 10:00:00,2022-10-28 12:00:00,Local Library,100,2022-10-21 10:00:00
EI1282,ED8,2022-11-11 10:00:00,2022-11-11 12:00:00,Community Center Room A,100,2022-11-04 10:00:00
EI1283,ED8,2022-11-18 10:00:00,2022-11-18 12:00:00,Community Center Room A,100,2022-11-11 10:00:00
EI1284,ED8,2022-12-09 10:00:00,2022-12-09 12:00:00,Art Studio 2,100,2022-12-02 10:00:00
EI1285,ED8,2022-12-16 10:00:00,2022-12-16 12:00:00,Virtual Zoom,100,2022-12-09 10:00:00
EI1286,ED8,2022-12-23 10:00:00,2022-12-23 12:00:00,Ella Rises HQ,100,2022-12-16 10:00:00
EI1287,ED8,2023-01-27 10:00:00,2023-01-27 12:00:00,Local Library,100,2023-01-20 10:00:00
EI1288,ED8,2023-02-03 10:00:00,2023-02-03 12:00:00,Virtual Zoom,100,2023-01-27 10:00:00
EI1289,ED8,2023-02-10 10:00:00,2023-02-10 12:00:00,Community Center Room A,100,2023-02-03 10:00:00
EI1290,ED8,2023-03-17 10:00:00,2023-03-17 12:00:00,Community Center Room A,100,2023-03-10 10:00:00
EI1291,ED8,2023-06-02 10:00:00,2023-06-02 12:00:00,Ella Rises HQ,100,2023-05-26 10:00:00
EI1292,ED8,2023-06-09 10:00:00,2023-06-09 12:00:00,Community Center Room A,100,2023-06-02 10:00:00
EI1293,ED8,2023-06-23 10:00:00,2023-06-23 12:00:00,Art Studio 2,100,2023-06-16 10:00:00
EI1294,ED8,2023-08-11 10:00:00,2023-08-11 12:00:00,Local Library,100,2023-08-04 10:00:00
EI1295,ED8,2023-09-01 10:00:00,2023-09-01 12:00:00,Ella Rises HQ,100,2023-08-25 10:00:00
EI1296,ED8,2023-09-29 10:00:00,2023-09-29 12:00:00,Art Studio 2,100,2023-09-22 10:00:00
EI1297,ED8,2023-10-20 10:00:00,2023-10-20 12:00:00,Community Center Room A,100,2023-10-13 10:00:00
EI1298,ED8,2023-10-27 10:00:00,2023-10-27 12:00:00,Ella Rises HQ,100,2023-10-20 10:00:00
EI1299,ED8,2023-11-17 10:00:00,2023-11-17 12:00:00,Virtual Zoom,100,2023-11-10 10:00:00
EI1300,ED8,2023-11-24 10:00:00,2023-11-24 12:00:00,Local Library,100,2023-11-17 10:00:00
EI1301,ED8,2023-12-22 10:00:00,2023-12-22 12:00:00,Virtual Zoom,100,2023-12-15 10:00:00
EI1302,ED8,2024-01-12 10:00:00,2024-01-12 12:00:00,Virtual Zoom,100,2024-01-05 10:00:00
EI1303,ED8,2024-01-19 10:00:00,2024-01-19 12:00:00,Local Library,100,2024-01-12 10:00:00
EI1304,ED8,2024-01-26 10:00:00,2024-01-26 12:00:00,Ella Rises HQ,100,2024-01-19 10:00:00
EI1305,ED8,2024-02-02 10:00:00,2024-02-02 12:00:00,Virtual Zoom,100,2024-01-26 10:00:00
EI1306,ED8,2024-02-09 10:00:00,2024-02-09 12:00:00,Virtual Zoom,100,2024-02-02 10:00:00
EI1307,ED8,2024-02-16 10:00:00,2024-02-16 12:00:00,Virtual Zoom,100,2024-02-09 10:00:00
EI1308,ED8,2024-02-23 10:00:00,2024-02-23 12:00:00,Art Studio 2,100,2024-02-16 10:00:00
EI1309,ED8,2024-03-01 10:00:00,2024-03-01 12:00:00,Art Studio 2,100,2024-02-23 10:00:00
EI1310,ED8,2024-03-08 10:00:00,2024-03-08 12:00:00,Local Library,100,2024-03-01 10:00:00
EI1311,ED8,2024-03-22 10:00:00,2024-03-22 12:00:00,Virtual Zoom,100,2024-03-15 10:00:00
EI1312,ED8,2024-03-29 10:00:00,2024-03-29 12:00:00,Art Studio 2,100,2024-03-22 10:00:00
EI1313,ED8,2024-04-05 10:00:00,2024-04-05 12:00:00,Ella Rises HQ,100,2024-03-29 10:00:00
EI1314,ED8,2024-04-19 10:00:00,2024-04-19 12:00:00,Local Library,100,2024-04-12 10:00:00
EI1315,ED8,2024-05-03 10:00:00,2024-05-03 12:00:00,Community Center Room A,100,2024-04-26 10:00:00
EI1316,ED8,2024-05-31 10:00:00,2024-05-31 12:00:00,Community Center Room A,100,2024-05-24 10:00:00
EI1317,ED8,2024-06-28 10:00:00,2024-06-28 12:00:00,Community Center Room A,100,2024-06-21 10:00:00
EI1318,ED8,2024-07-12 10:00:00,2024-07-12 12:00:00,Community Center Room A,100,2024-07-05 10:00:00
EI1319,ED8,2024-07-19 10:00:00,2024-07-19 12:00:00,Local Library,100,2024-07-12 10:00:00
EI1320,ED8,2024-07-26 10:00:00,2024-07-26 12:00:00,Ella Rises HQ,100,2024-07-19 10:00:00
EI1321,ED8,2024-08-02 10:00:00,2024-08-02 12:00:00,Virtual Zoom,100,2024-07-26 10:00:00
EI1322,ED8,2024-08-09 10:00:00,2024-08-09 12:00:00,Art Studio 2,100,2024-08-02 10:00:00
EI1323,ED8,2024-09-27 10:00:00,2024-09-27 12:00:00,Local Library,100,2024-09-20 10:00:00
EI1324,ED8,2024-10-04 10:00:00,2024-10-04 12:00:00,Art Studio 2,100,2024-09-27 10:00:00
EI1325,ED8,2024-10-11 10:00:00,2024-10-11 12:00:00,Local Library,100,2024-10-04 10:00:00
EI1326,ED8,2024-11-08 10:00:00,2024-11-08 12:00:00,Ella Rises HQ,100,2024-11-01 10:00:00
EI1327,ED8,2024-11-15 10:00:00,2024-11-15 12:00:00,Art Studio 2,100,2024-11-08 10:00:00
EI1328,ED8,2024-11-29 10:00:00,2024-11-29 12:00:00,Virtual Zoom,100,2024-11-22 10:00:00
EI1329,ED8,2025-01-17 10:00:00,2025-01-17 12:00:00,Virtual Zoom,100,2025-01-10 10:00:00
EI1330,ED8,2025-02-07 10:00:00,2025-02-07 12:00:00,Local Library,100,2025-01-31 10:00:00
EI1331,ED8,2025-03-14 10:00:00,2025-03-14 12:00:00,Virtual Zoom,100,2025-03-07 10:00:00
EI1332,ED8,2025-04-04 10:00:00,2025-04-04 12:00:00,Community Center Room A,100,2025-03-28 10:00:00
EI1333,ED8,2025-04-11 10:00:00,2025-04-11 12:00:00,Virtual Zoom,100,2025-04-04 10:00:00
EI1334,ED8,2025-04-18 10:00:00,2025-04-18 12:00:00,Local Library,100,2025-04-11 10:00:00
EI1335,ED8,2025-04-25 10:00:00,2025-04-25 12:00:00,Virtual Zoom,100,2025-04-18 10:00:00
EI1336,ED8,2025-07-11 10:00:00,2025-07-11 12:00:00,Local Library,100,2025-07-04 10:00:00
EI1337,ED8,2025-07-25 10:00:00,2025-07-25 12:00:00,Ella Rises HQ,100,2025-07-18 10:00:00
EI1338,ED8,2025-09-05 10:00:00,2025-09-05 12:00:00,Community Center Room A,100,2025-08-29 10:00:00
EI1339,ED8,2025-09-12 10:00:00,2025-09-12 12:00:00,Virtual Zoom,100,2025-09-05 10:00:00
EI1340,ED8,2025-09-26 10:00:00,2025-09-26 12:00:00,Art Studio 2,100,2025-09-19 10:00:00
EI1341,ED8,2025-10-03 10:00:00,2025-10-03 12:00:00,Art Studio 2,100,2025-09-26 10:00:00
EI1342,ED8,2025-10-17 10:00:00,2025-10-17 12:00:00,Ella Rises HQ,100,2025-10-10 10:00:00
EI1343,ED8,2025-10-24 10:00:00,2025-10-24 12:00:00,Virtual Zoom,100,2025-10-17 10:00:00
EI1344,ED8,2025-10-31 10:00:00,2025-10-31 12:00:00,Community Center Room A,100,2025-10-24 10:00:00
EI1345,ED1,2021-11-21 10:00:00,2021-11-21 12:00:00,Ella Rises HQ,100,2021-11-14 10:00:00
EI1346,ED1,2021-12-12 10:00:00,2021-12-12 12:00:00,Ella Rises HQ,100,2021-12-05 10:00:00
EI1347,ED1,2021-12-19 10:00:00,2021-12-19 12:00:00,Local Library,100,2021-12-12 10:00:00
EI1348,ED1,2022-02-13 10:00:00,2022-02-13 12:00:00,Virtual Zoom,100,2022-02-06 10:00:00
EI1349,ED1,2022-03-27 10:00:00,2022-03-27 12:00:00,Virtual Zoom,100,2022-03-20 10:00:00
EI1350,ED1,2022-04-24 10:00:00,2022-04-24 12:00:00,Virtual Zoom,100,2022-04-17 10:00:00
EI1351,ED1,2022-07-03 10:00:00,2022-07-03 12:00:00,Local Library,100,2022-06-26 10:00:00
EI1352,ED1,2022-07-10 10:00:00,2022-07-10 12:00:00,Art Studio 2,100,2022-07-03 10:00:00
EI1353,ED1,2022-07-17 10:00:00,2022-07-17 12:00:00,Community Center Room A,100,2022-07-10 10:00:00
EI1354,ED1,2022-08-07 10:00:00,2022-08-07 12:00:00,Ella Rises HQ,100,2022-07-31 10:00:00
EI1355,ED1,2022-08-14 10:00:00,2022-08-14 12:00:00,Community Center Room A,100,2022-08-07 10:00:00
EI1356,ED1,2022-08-28 10:00:00,2022-08-28 12:00:00,Local Library,100,2022-08-21 10:00:00
EI1357,ED1,2023-03-05 10:00:00,2023-03-05 12:00:00,Virtual Zoom,100,2023-02-26 10:00:00
EI1358,ED1,2023-05-21 10:00:00,2023-05-21 12:00:00,Ella Rises HQ,100,2023-05-14 10:00:00
EI1359,ED1,2023-06-11 10:00:00,2023-06-11 12:00:00,Virtual Zoom,100,2023-06-04 10:00:00
EI1360,ED1,2023-10-29 10:00:00,2023-10-29 12:00:00,Virtual Zoom,100,2023-10-22 10:00:00
EI1361,ED1,2023-11-12 10:00:00,2023-11-12 12:00:00,Ella Rises HQ,100,2023-11-05 10:00:00
EI1362,ED1,2023-12-31 10:00:00,2023-12-31 12:00:00,Community Center Room A,100,2023-12-24 10:00:00
EI1363,ED1,2024-01-28 10:00:00,2024-01-28 12:00:00,Ella Rises HQ,100,2024-01-21 10:00:00
EI1364,ED1,2024-05-05 10:00:00,2024-05-05 12:00:00,Community Center Room A,100,2024-04-28 10:00:00
EI1365,ED1,2024-05-26 10:00:00,2024-05-26 12:00:00,Virtual Zoom,100,2024-05-19 10:00:00
EI1366,ED1,2024-10-13 10:00:00,2024-10-13 12:00:00,Art Studio 2,100,2024-10-06 10:00:00
EI1367,ED1,2024-11-10 10:00:00,2024-11-10 12:00:00,Local Library,100,2024-11-03 10:00:00
EI1368,ED1,2024-12-01 10:00:00,2024-12-01 12:00:00,Local Library,100,2024-11-24 10:00:00
EI1369,ED1,2024-12-08 10:00:00,2024-12-08 12:00:00,Local Library,100,2024-12-01 10:00:00
EI1370,ED1,2024-12-22 10:00:00,2024-12-22 12:00:00,Community Center Room A,100,2024-12-15 10:00:00
EI1371,ED1,2025-01-05 10:00:00,2025-01-05 12:00:00,Virtual Zoom,100,2024-12-29 10:00:00
EI1372,ED1,2025-04-06 10:00:00,2025-04-06 12:00:00,Community Center Room A,100,2025-03-30 10:00:00
EI1373,ED1,2025-06-22 10:00:00,2025-06-22 12:00:00,Art Studio 2,100,2025-06-15 10:00:00
EI1374,ED1,2025-06-29 10:00:00,2025-06-29 12:00:00,Local Library,100,2025-06-22 10:00:00
EI1375,ED1,2025-08-10 10:00:00,2025-08-10 12:00:00,Art Studio 2,100,2025-08-03 10:00:00
EI1376,ED3,2021-11-23 10:00:00,2021-11-23 12:00:00,Art Studio 2,100,2021-11-16 10:00:00
EI1377,ED3,2021-12-21 10:00:00,2021-12-21 12:00:00,Art Studio 2,100,2021-12-14 10:00:00
EI1378,ED3,2022-01-04 10:00:00,2022-01-04 12:00:00,Virtual Zoom,100,2021-12-28 10:00:00
EI1379,ED3,2022-03-01 10:00:00,2022-03-01 12:00:00,Community Center Room A,100,2022-02-22 10:00:00
EI1380,ED3,2022-03-08 10:00:00,2022-03-08 12:00:00,Ella Rises HQ,100,2022-03-01 10:00:00
EI1381,ED3,2022-08-16 10:00:00,2022-08-16 12:00:00,Virtual Zoom,100,2022-08-09 10:00:00
EI1382,ED3,2022-09-20 10:00:00,2022-09-20 12:00:00,Art Studio 2,100,2022-09-13 10:00:00
EI1383,ED3,2022-11-08 10:00:00,2022-11-08 12:00:00,Virtual Zoom,100,2022-11-01 10:00:00
EI1384,ED3,2022-11-22 10:00:00,2022-11-22 12:00:00,Community Center Room A,100,2022-11-15 10:00:00
EI1385,ED3,2022-12-27 10:00:00,2022-12-27 12:00:00,Ella Rises HQ,100,2022-12-20 10:00:00
EI1386,ED3,2023-02-07 10:00:00,2023-02-07 12:00:00,Community Center Room A,100,2023-01-31 10:00:00
EI1387,ED3,2023-03-07 10:00:00,2023-03-07 12:00:00,Art Studio 2,100,2023-02-28 10:00:00
EI1388,ED3,2023-03-14 10:00:00,2023-03-14 12:00:00,Art Studio 2,100,2023-03-07 10:00:00
EI1389,ED3,2023-10-24 10:00:00,2023-10-24 12:00:00,Art Studio 2,100,2023-10-17 10:00:00
EI1390,ED3,2023-12-19 10:00:00,2023-12-19 12:00:00,Ella Rises HQ,100,2023-12-12 10:00:00
EI1391,ED3,2023-12-26 10:00:00,2023-12-26 12:00:00,Community Center Room A,100,2023-12-19 10:00:00
EI1392,ED3,2024-02-13 10:00:00,2024-02-13 12:00:00,Art Studio 2,100,2024-02-06 10:00:00
EI1393,ED3,2024-03-26 10:00:00,2024-03-26 12:00:00,Art Studio 2,100,2024-03-19 10:00:00
EI1394,ED3,2024-07-09 10:00:00,2024-07-09 12:00:00,Art Studio 2,100,2024-07-02 10:00:00
EI1395,ED3,2024-08-20 10:00:00,2024-08-20 12:00:00,Art Studio 2,100,2024-08-13 10:00:00
EI1396,ED3,2024-09-03 10:00:00,2024-09-03 12:00:00,Ella Rises HQ,100,2024-08-27 10:00:00
EI1397,ED3,2025-01-07 10:00:00,2025-01-07 12:00:00,Local Library,100,2024-12-31 10:00:00
EI1398,ED3,2025-01-21 10:00:00,2025-01-21 12:00:00,Virtual Zoom,100,2025-01-14 10:00:00
EI1399,ED3,2025-02-11 10:00:00,2025-02-11 12:00:00,Ella Rises HQ,100,2025-02-04 10:00:00
EI1400,ED3,2025-04-01 10:00:00,2025-04-01 12:00:00,Art Studio 2,100,2025-03-25 10:00:00
EI1401,ED3,2025-05-06 10:00:00,2025-05-06 12:00:00,Community Center Room A,100,2025-04-29 10:00:00
EI1402,ED3,2025-05-20 10:00:00,2025-05-20 12:00:00,Local Library,100,2025-05-13 10:00:00
EI1403,ED3,2025-07-08 10:00:00,2025-07-08 12:00:00,Virtual Zoom,100,2025-07-01 10:00:00
EI1404,ED3,2025-09-09 10:00:00,2025-09-09 12:00:00,Art Studio 2,100,2025-09-02 10:00:00
EI1405,ED3,2025-09-23 10:00:00,2025-09-23 12:00:00,Community Center Room A,100,2025-09-16 10:00:00
EI1406,ED3,2025-09-30 10:00:00,2025-09-30 12:00:00,Local Library,100,2025-09-23 10:00:00
EI1407,ED13,,,nan,,
EI1408,ED14,,,nan,,
EI1409,ED15,,,nan,,
EI1410,ED16,,,nan,,
