RegistrationID,ParticipantID,EventInstanceID,RegistrationStatus,RegistrationAttendedFlag,RegistrationCheckInTime,RegistrationCreatedAt
R1720,P1044,EI179,attended,1,2024-06-30 10:08:00,2024-06-08 10:00:00
R1721,P1044,EI761,attended,1,2025-04-10 10:24:00,2025-04-06 10:00:00
R1722,P1045,EI984,attended,1,2025-08-28 10:22:00,2025-08-01 10:00:00
R1723,P1046,EI985,attended,1,2025-07-17 10:17:00,2025-07-01 10:00:00
R1724,P1047,EI884,attended,1,2023-10-31 10:26:00,2023-10-11 10:00:00
R1725,P1047,EI986,attended,1,2023-09-07 10:12:00,2023-08-19 10:00:00
R1726,P1047,EI614,attended,1,2025-07-01 10:16:00,2025-06-11 10:00:00
R1727,P1048,EI610,cancelled,0,,2024-05-25 10:00:00
R1728,P1049,EI435,no-show,0,,2022-03-13 10:00:00
R1729,P1050,EI910,attended,1,2024-06-15 10:26:00,2024-05-27 10:00:00
R1730,P1051,EI987,attended,1,2024-08-11 10:20:00,2024-07-16 10:00:00
R1731,P1052,EI519,attended,1,2022-03-31 10:18:00,2022-03-27 10:00:00
R1732,P1053,EI988,attended,1,2025-03-20 10:03:00,2025-03-16 10:00:00
R1733,P1054,EI989,attended,1,2024-04-23 10:07:00,2024-03-29 10:00:00
R1734,P1054,EI825,attended,1,2025-08-15 10:18:00,2025-08-03 10:00:00
R1735,P1054,EI654,attended,1,2025-01-28 10:22:00,2025-01-06 10:00:00
R1736,P1055,EI179,attended,1,2024-06-30 10:19:00,2024-06-01 10:00:00
R1737,P1055,EI990,attended,1,2025-04-15 10:26:00,2025-04-01 10:00:00
R1738,P1056,EI857,attended,1,2022-09-01 10:22:00,2022-08-19 10:00:00
R1739,P1056,EI335,attended,1,2022-03-20 10:01:00,2022-02-24 10:00:00
R1740,P1057,EI991,attended,1,2023-11-11 10:20:00,2023-10-30 10:00:00
R1741,P1058,EI589,attended,1,2023-03-03 10:14:00,2023-02-05 10:00:00
R1742,P1059,EI235,attended,1,2022-01-16 10:14:00,2021-12-19 10:00:00
R1743,P1060,EI859,attended,1,2023-03-23 10:27:00,2023-03-04 10:00:00
R1744,P1061,EI571,attended,1,2024-05-15 10:01:00,2024-04-28 10:00:00
R1745,P1062,EI992,cancelled,0,,2022-08-12 10:00:00
R1746,P1063,EI993,attended,1,2022-02-04 10:29:00,2022-01-13 10:00:00
R1747,P1064,EI289,attended,1,2023-09-16 10:06:00,2023-09-15 10:00:00
R1748,P1065,EI189,attended,1,2021-11-19 10:05:00,2021-10-31 10:00:00
R1749,P1066,EI313,attended,1,2025-10-21 10:20:00,2025-10-20 10:00:00
R1750,P1066,EI994,attended,1,2022-02-16 10:03:00,2022-02-05 10:00:00
R1751,P1067,EI75,attended,1,2025-08-13 10:29:00,2025-08-03 10:00:00
R1752,P1068,EI995,attended,1,2024-07-04 10:25:00,2024-06-20 10:00:00
R1753,P1069,EI887,attended,1,2025-09-15 10:23:00,2025-09-14 10:00:00
R1754,P1069,EI515,attended,1,2025-05-29 10:27:00,2025-05-14 10:00:00
R1755,P1070,EI91,attended,1,2025-02-18 10:08:00,2025-01-20 10:00:00
R1756,P1071,EI996,attended,1,2025-03-07 10:26:00,2025-02-23 10:00:00
R1757,P1072,EI997,attended,1,2023-10-18 10:11:00,2023-09-26 10:00:00
R1758,P1073,EI998,attended,1,2024-09-15 10:07:00,2024-09-03 10:00:00
R1759,P1073,EI999,attended,1,2022-06-12 10:14:00,2022-06-03 10:00:00
R1760,P1074,EI443,attended,1,2022-01-23 10:01:00,2021-12-28 10:00:00
R1761,P1074,EI542,attended,1,2022-11-20 10:14:00,2022-11-09 10:00:00
R1762,P1075,EI204,attended,1,2024-06-01 10:20:00,2024-05-09 10:00:00
R1763,P1076,EI1000,attended,1,2023-08-18 10:24:00,2023-08-09 10:00:00
R1764,P1077,EI204,attended,1,2024-06-01 10:05:00,2024-05-06 10:00:00
R1765,P1078,EI982,cancelled,0,,2025-05-29 10:00:00
R1766,P1078,EI896,attended,1,2022-04-21 10:12:00,2022-03-28 10:00:00
R1767,P1078,EI259,attended,1,2023-05-18 10:11:00,2023-04-23 10:00:00
R1768,P1078,EI1001,attended,1,2023-01-19 10:26:00,2022-12-25 10:00:00
R1769,P1078,EI582,cancelled,0,,2023-12-01 10:00:00
R1770,P1078,EI852,attended,1,2025-02-23 10:02:00,2025-01-26 10:00:00
R1771,P1079,EI327,attended,1,2023-06-15 10:11:00,2023-06-04 10:00:00
R1772,P1080,EI196,attended,1,2022-05-21 10:17:00,2022-05-01 10:00:00
R1773,P1081,EI139,attended,1,2023-10-15 10:25:00,2023-09-21 10:00:00
R1774,P1082,EI1002,attended,1,2022-10-22 10:07:00,2022-09-25 10:00:00
R1775,P1083,EI425,attended,1,2022-08-18 10:26:00,2022-08-07 10:00:00
R1776,P1083,EI752,attended,1,2022-05-15 10:03:00,2022-05-05 10:00:00
R1777,P1084,EI194,attended,1,2022-06-14 10:02:00,2022-05-21 10:00:00
R1778,P1084,EI769,attended,1,2021-11-07 10:12:00,2021-10-17 10:00:00
R1779,P1085,EI1003,attended,1,2023-02-01 10:19:00,2023-01-21 10:00:00
R1780,P1086,EI64,attended,1,2024-05-12 10:20:00,2024-04-26 10:00:00
R1781,P1086,EI884,cancelled,0,,2023-10-25 10:00:00
R1782,P1086,EI908,attended,1,2024-12-15 10:08:00,2024-12-08 10:00:00
R1783,P1087,EI355,attended,1,2024-11-02 10:22:00,2024-10-05 10:00:00
R1784,P1088,EI313,cancelled,0,,2025-10-05 10:00:00
R1785,P1088,EI866,attended,1,2022-06-04 10:25:00,2022-05-24 10:00:00
R1786,P1089,EI1004,cancelled,0,,2022-04-23 10:00:00
R1787,P1089,EI236,attended,1,2024-06-04 10:05:00,2024-05-10 10:00:00
R1788,P1089,EI925,attended,1,2024-01-17 10:10:00,2024-01-11 10:00:00
R1789,P1090,EI1005,attended,1,2022-01-27 10:03:00,2022-01-26 10:00:00
R1790,P1091,EI479,attended,1,2024-12-19 10:18:00,2024-12-12 10:00:00
R1791,P1091,EI118,attended,1,2025-07-27 10:29:00,2025-07-17 10:00:00
R1792,P1092,EI541,attended,1,2023-09-27 10:22:00,2023-09-10 10:00:00
R1793,P1092,EI1006,attended,1,2023-05-25 10:17:00,2023-05-04 10:00:00
R1794,P1093,EI128,attended,1,2024-04-02 10:24:00,2024-03-23 10:00:00
R1795,P1094,EI46,attended,1,2022-09-04 10:17:00,2022-08-17 10:00:00
R1796,P1094,EI868,attended,1,2023-07-16 10:12:00,2023-07-10 10:00:00
R1797,P1095,EI361,attended,1,2022-07-22 10:22:00,2022-07-02 10:00:00
R1798,P1095,EI667,attended,1,2025-01-15 10:06:00,2025-01-12 10:00:00
R1799,P1095,EI573,attended,1,2023-06-15 10:02:00,2023-06-12 10:00:00
R1800,P1095,EI603,attended,1,2025-11-15 10:19:00,2025-10-23 10:00:00
R1801,P1095,EI78,attended,1,2024-02-15 10:21:00,2024-01-17 10:00:00
R1802,P1096,EI514,attended,1,2023-06-16 10:27:00,2023-06-03 10:00:00
R1803,P1097,EI962,attended,1,2022-11-15 10:04:00,2022-11-06 10:00:00
R1804,P1097,EI483,attended,1,2024-06-02 10:10:00,2024-05-10 10:00:00
R1805,P1097,EI729,attended,1,2025-02-12 10:11:00,2025-01-25 10:00:00
R1806,P1098,EI212,attended,1,2025-07-15 10:04:00,2025-07-02 10:00:00
R1807,P1099,EI375,attended,1,2025-08-01 10:03:00,2025-07-19 10:00:00
R1808,P1099,EI873,attended,1,2025-07-12 10:23:00,2025-06-14 10:00:00
R1809,P1099,EI844,attended,1,2024-09-22 10:28:00,2024-08-26 10:00:00
R1810,P1100,EI295,attended,1,2024-07-14 10:25:00,2024-06-15 10:00:00
R1811,P1101,EI1007,attended,1,2025-03-15 10:19:00,2025-03-05 10:00:00
R1812,P1101,EI828,attended,1,2024-09-08 10:02:00,2024-08-20 10:00:00
R1813,P1101,EI347,attended,1,2025-10-15 10:07:00,2025-10-04 10:00:00
R1814,P1102,EI1008,attended,1,2024-11-15 10:26:00,2024-10-31 10:00:00
R1815,P1103,EI545,attended,1,2025-09-19 10:07:00,2025-09-17 10:00:00
R1816,P1103,EI403,attended,1,2024-05-28 10:04:00,2024-05-10 10:00:00
R1817,P1103,EI1009,attended,1,2022-07-15 10:08:00,2022-06-23 10:00:00
R1818,P1104,EI870,attended,1,2025-04-02 10:15:00,2025-04-01 10:00:00
R1819,P1104,EI1010,attended,1,2024-10-12 10:26:00,2024-10-04 10:00:00
R1820,P1105,EI309,attended,1,2023-08-24 10:07:00,2023-08-01 10:00:00
R1821,P1105,EI43,attended,1,2021-12-05 10:28:00,2021-11-27 10:00:00
R1822,P1105,EI4,attended,1,2022-09-11 10:14:00,2022-09-03 10:00:00
R1823,P1106,EI725,attended,1,2024-02-28 10:25:00,2024-02-07 10:00:00
R1824,P1107,EI1011,attended,1,2025-10-11 10:04:00,2025-10-04 10:00:00
R1825,P1108,EI981,cancelled,0,,2025-03-05 10:00:00
R1826,P1109,EI658,attended,1,2024-03-27 10:00:00,2024-03-19 10:00:00
R1827,P1109,EI485,attended,1,2023-04-07 10:19:00,2023-03-10 10:00:00
R1828,P1110,EI425,attended,1,2022-08-18 10:26:00,2022-08-02 10:00:00
R1829,P1111,EI349,attended,1,2023-12-24 10:13:00,2023-12-09 10:00:00
R1830,P1111,EI937,attended,1,2024-04-30 10:17:00,2024-04-12 10:00:00
R1831,P1111,EI605,attended,1,2023-03-31 10:06:00,2023-03-12 10:00:00
R1832,P1111,EI819,attended,1,2024-08-25 10:05:00,2024-08-11 10:00:00
R1833,P1112,EI1012,attended,1,2023-09-14 10:16:00,2023-08-17 10:00:00
R1834,P1113,EI1013,attended,1,2023-02-15 10:12:00,2023-01-27 10:00:00
R1835,P1114,EI418,attended,1,2022-06-23 10:18:00,2022-06-02 10:00:00
R1836,P1115,EI417,attended,1,2025-01-12 10:28:00,2024-12-14 10:00:00
R1837,P1116,EI1014,attended,1,2023-06-15 10:23:00,2023-06-02 10:00:00
R1838,P1117,EI89,attended,1,2023-03-12 10:22:00,2023-03-03 10:00:00
R1839,P1118,EI338,attended,1,2023-05-03 10:11:00,2023-04-07 10:00:00
R1840,P1118,EI819,attended,1,2024-08-25 10:25:00,2024-07-30 10:00:00
R1841,P1118,EI1015,attended,1,2022-08-02 10:13:00,2022-07-24 10:00:00
R1842,P1119,EI1016,attended,1,2022-08-24 10:11:00,2022-08-12 10:00:00
R1843,P1119,EI70,attended,1,2021-11-14 10:29:00,2021-10-16 10:00:00
R1844,P1119,EI59,attended,1,2025-09-04 10:10:00,2025-08-27 10:00:00
R1845,P1119,EI749,attended,1,2025-05-10 10:11:00,2025-04-22 10:00:00
R1846,P1119,EI381,attended,1,2024-06-14 10:22:00,2024-06-11 10:00:00
R1847,P1120,EI398,attended,1,2025-03-04 10:10:00,2025-02-27 10:00:00
R1848,P1120,EI265,attended,1,2022-06-22 10:26:00,2022-05-25 10:00:00
R1849,P1121,EI155,no-show,0,,2025-01-13 10:00:00
R1850,P1121,EI541,attended,1,2023-09-27 10:17:00,2023-09-01 10:00:00
R1851,P1121,EI1017,attended,1,2022-03-11 10:04:00,2022-02-20 10:00:00
R1852,P1121,EI276,attended,1,2022-11-29 10:29:00,2022-11-25 10:00:00
R1853,P1122,EI800,attended,1,2024-11-14 10:16:00,2024-10-19 10:00:00
R1854,P1123,EI806,attended,1,2023-10-25 10:15:00,2023-10-02 10:00:00
R1855,P1123,EI600,attended,1,2021-11-17 10:10:00,2021-10-30 10:00:00
R1856,P1124,EI807,attended,1,2025-06-03 10:25:00,2025-05-30 10:00:00
R1857,P1125,EI216,attended,1,2022-10-02 10:19:00,2022-09-05 10:00:00
R1858,P1126,EI446,attended,1,2022-02-06 10:23:00,2022-01-29 10:00:00
R1859,P1126,EI1018,attended,1,2022-06-15 10:22:00,2022-06-03 10:00:00
R1860,P1126,EI902,attended,1,2025-09-07 10:20:00,2025-08-15 10:00:00
R1861,P1127,EI1019,nan,,,
R1862,P1128,EI1019,nan,,,
R1863,P1129,EI1019,nan,,,
R1864,P1130,EI1019,nan,,,
R1865,P1131,EI1019,nan,,,
R1866,P1132,EI1019,nan,,,
R1867,P1133,EI1019,nan,,,
R1868,P1134,EI1019,nan,,,
R1869,P1135,EI1019,nan,,,
R1870,P1136,EI1019,nan,,,
R1871,P1137,EI1019,nan,,,
R1872,P1138,EI1019,nan,,,
R1873,P1139,EI1019,nan,,,
R1874,P1140,EI1019,nan,,,
R1875,P1141,EI1019,nan,,,
R1876,P1142,EI1019,nan,,,
R1877,P1143,EI1019,nan,,,
R1878,P1144,EI1019,nan,,,
R1879,P1145,EI1019,nan,,,
R1880,P1146,EI1019,nan,,,
R1881,P1147,EI1019,nan,,,
R1882,P1148,EI1019,nan,,,
R1883,P1149,EI1019,nan,,,
R1884,P1150,EI1019,nan,,,
R1885,P1151,EI1019,nan,,,
R1886,P1152,EI1019,nan,,,
R1887,P1153,EI1019,nan,,,
R1888,P1154,EI1019,nan,,,
R1889,P1155,EI1019,nan,,,
R1890,P1156,EI1019,nan,,,
R1891,P1157,EI1019,nan,,,
R1892,P1158,EI1019,nan,,,
R1893,P1159,EI1019,nan,,,
R1894,P1160,EI1019,nan,,,
R1895,P1161,EI1019,nan,,,
R1896,P1162,EI1019,nan,,,
R1897,P1163,EI1019,nan,,,
R1898,P1164,EI1019,nan,,,
R1899,P1165,EI1019,nan,,,
R1900,P1166,EI1019,nan,,,
R1901,P1167,EI1019,nan,,,
R1902,P1168,EI1019,nan,,,
R1903,P1169,EI1019,nan,,,
R1904,P1170,EI1019,nan,,,
R1905,P1171,EI1019,nan,,,
R1906,P1172,EI1019,nan,,,
R1907,P1173,EI1019,nan,,,
R1908,P1174,EI1019,nan,,,
R1909,P1175,EI1019,nan,,,
R1910,P1176,EI1019,nan,,,
R1911,P1177,EI1020,nan,,,
R1912,P1177,EI1021,nan,,,
R1913,P1177,EI1022,nan,,,
R1914,P1177,EI1023,nan,,,
R1915,P1177,EI1024,nan,,,
R1916,P1177,EI1025,nan,,,
R1917,P1177,EI1026,nan,,,
R1918,P1177,EI1027,nan,,,
R1919,P1177,EI1028,nan,,,
R1920,P1177,EI1029,nan,,,
R1921,P1177,EI1030,nan,,,
R1922,P1177,EI1031,nan,,,
R1923,P1177,EI1032,nan,,,
R1924,P1177,EI1033,nan,,,
R1925,P1177,EI1034,nan,,,
R1926,P1177,EI1035,nan,,,
R1927,P1177,EI1036,nan,,,
R1928,P1177,EI1037,nan,,,
R1929,P1177,EI1038,nan,,,
R1930,P1177,EI1039,nan,,,
R1931,P1177,EI1040,nan,,,
R1932,P1177,EI1041,nan,,,
R1933,P1177,EI1042,nan,,,
R1934,P1177,EI1043,nan,,,
R1935,P1177,EI1044,nan,,,
R1936,P1177,EI1045,nan,,,
R1937,P1177,EI1046,nan,,,
R1938,P1177,EI1047,nan,,,
R1939,P1177,EI1048,nan,,,
R1940,P1177,EI1049,nan,,,
R1941,P1177,EI1050,nan,,,
R1942,P1177,EI1051,nan,,,
R1943,P1177,EI1052,nan,,,
R1944,P1177,EI1053,nan,,,
R1945,P1177,EI1054,nan,,,
R1946,P1177,EI1055,nan,,,
R1947,P1177,EI1056,nan,,,
R1948,P1177,EI1057,nan,,,
R1949,P1177,EI1058,nan,,,
R1950,P1177,EI1059,nan,,,
R1951,P1177,EI1060,nan,,,
R1952,P1177,EI1061,nan,,,
R1953,P1177,EI1062,nan,,,
R1954,P1177,EI1063,nan,,,
R1955,P1177,EI1064,nan,,,
R1956,P1177,EI1065,nan,,,
R1957,P1177,EI1066,nan,,,
R1958,P1177,EI1067,nan,,,
R1959,P1177,EI1068,nan,,,
R1960,P1177,EI1069,nan,,,
R1961,P1177,EI1070,nan,,,
R1962,P1177,EI1071,nan,,,
R1963,P1177,EI1072,nan,,,
R1964,P1177,EI1073,nan,,,
R1965,P1177,EI1074,nan,,,
R1966,P1177,EI1075,nan,,,
R1967,P1177,EI1076,nan,,,
R1968,P1177,EI1077,nan,,,
R1969,P1177,EI1078,nan,,,
R1970,P1177,EI1079,nan,,,
R1971,P1177,EI1080,nan,,,
R1972,P1177,EI1081,nan,,,
R1973,P1177,EI1082,nan,,,
R1974,P1177,EI1083,nan,,,
R1975,P1177,EI1084,nan,,,
R1976,P1177,EI1085,nan,,,
R1977,P1177,EI1086,nan,,,
R1978,P1177,EI1087,nan,,,
R1979,P1177,EI1088,nan,,,
R1980,P1177,EI1089,nan,,,
R1981,P1177,EI1090,nan,,,
R1982,P1177,EI1091,nan,,,
R1983,P1177,EI1092,nan,,,
R1984,P1177,EI1093,nan,,,
R1985,P1177,EI1094,nan,,,
R1986,P1177,EI1095,nan,,,
R1987,P1177,EI1096,nan,,,
R1988,P1177,EI1097,nan,,,
R1989,P1177,EI1098,nan,,,
R1990,P1177,EI1099,nan,,,
R1991,P1177,EI1100,nan,,,
R1992,P1177,EI1101,nan,,,
R1993,P1177,EI1102,nan,,,
R1994,P1177,EI1103,nan,,,
R1995,P1177,EI1104,nan,,,
R1996,P1177,EI1105,nan,,,
R1997,P1177,EI1106,nan,,,
R1998,P1177,EI1107,nan,,,
R1999,P1177,EI1108,nan,,,
R2000,P1177,EI1109,nan,,,
R2001,P1177,EI1110,nan,,,
R2002,P1177,EI1111,nan,,,
R2003,P1177,EI1112,nan,,,
R2004,P1177,EI1113,nan,,,
R2005,P1177,EI1114,nan,,,
R2006,P1177,EI1115,nan,,,
R2007,P1177,EI1116,nan,,,
R2008,P1177,EI1117,nan,,,
R2009,P1177,EI1118,nan,,,
R2010,P1177,EI1119,nan,,,
R2011,P1177,EI1120,nan,,,
R2012,P1177,EI1121,nan,,,
R2013,P1177,EI1122,nan,,,
R2014,P1177,EI1123,nan,,,
R2015,P1177,EI1124,nan,,,
R2016,P1177,EI1125,nan,,,
R2017,P1177,EI1126,nan,,,
R2018,P1177,EI1127,nan,,,
R2019,P1177,EI1128,nan,,,
R2020,P1177,EI1129,nan,,,
R2021,P1177,EI1130,nan,,,
R2022,P1177,EI1131,nan,,,
R2023,P1177,EI1132,nan,,,
R2024,P1177,EI1133,nan,,,
R2025,P1177,EI1134,nan,,,
R2026,P1177,EI1135,nan,,,
R2027,P1177,EI1136,nan,,,
R2028,P1177,EI1137,nan,,,
R2029,P1177,EI1138,nan,,,
R2030,P1177,EI1139,nan,,,
R2031,P1177,EI1140,nan,,,
R2032,P1177,EI1141,nan,,,
R2033,P1177,EI1142,nan,,,
R2034,P1177,EI1143,nan,,,
R2035,P1177,EI1144,nan,,,
R2036,P1177,EI1145,nan,,,
R2037,P1177,EI1146,nan,,,
R2038,P1177,EI1147,nan,,,
R2039,P1177,EI1148,nan,,,
R2040,P1177,EI1149,nan,,,
R2041,P1177,EI1150,nan,,,
R2042,P1177,EI1151,nan,,,
R2043,P1177,EI1152,nan,,,
R2044,P1177,EI1153,nan,,,
R2045,P1177,EI1154,nan,,,
R2046,P1177,EI1155,nan,,,
R2047,P1177,EI1156,nan,,,
R2048,P1177,EI1157,nan,,,
R2049,P1177,EI1158,nan,,,
R2050,P1177,EI1159,nan,,,
R2051,P1177,EI1160,nan,,,
R2052,P1177,EI1161,nan,,,
R2053,P1177,EI1162,nan,,,
R2054,P1177,EI1163,nan,,,
R2055,P1177,EI1164,nan,,,
R2056,P1177,EI1165,nan,,,
R2057,P1177,EI1166,nan,,,
R2058,P1177,EI1167,nan,,,
R2059,P1177,EI1168,nan,,,
R2060,P1177,EI1169,nan,,,
R2061,P1177,EI1170,nan,,,
R2062,P1177,EI1171,nan,,,
R2063,P1177,EI1172,nan,,,
R2064,P1177,EI1173,nan,,,
R2065,P1177,EI1174,nan,,,
R2066,P1177,EI1175,nan,,,
R2067,P1177,EI1176,nan,,,
R2068,P1177,EI1177,nan,,,
R2069,P1177,EI1178,nan,,,
R2070,P1177,EI1179,nan,,,
R2071,P1177,EI1180,nan,,,
R2072,P1177,EI1181,nan,,,
R2073,P1177,EI1182,nan,,,
R2074,P1177,EI1183,nan,,,
R2075,P1177,EI1184,nan,,,
R2076,P1177,EI1185,nan,,,
R2077,P1177,EI1186,nan,,,
R2078,P1177,EI1187,nan,,,
R2079,P1177,EI1188,nan,,,
R2080,P1177,EI1189,nan,,,
R2081,P1177,EI1190,nan,,,
R2082,P1177,EI1191,nan,,,
R2083,P1177,EI1192,nan,,,
R2084,P1177,EI1193,nan,,,
R2085,P1177,EI1194,nan,,,
R2086,P1177,EI1195,nan,,,
R2087,P1177,EI1196,nan,,,
R2088,P1177,EI1197,nan,,,
R2089,P1177,EI1198,nan,,,
R2090,P1177,EI1199,nan,,,
R2091,P1177,EI1200,nan,,,
R2092,P1177,EI1201,nan,,,
R2093,P1177,EI1202,nan,,,
R2094,P1177,EI1203,nan,,,
R2095,P1177,EI1204,nan,,,
R2096,P1177,EI1205,nan,,,
R2097,P1177,EI1206,nan,,,
R2098,P1177,EI1207,nan,,,
R2099,P1177,EI1208,nan,,,
R2100,P1177,EI1209,nan,,,
R2101,P1177,EI1210,nan,,,
R2102,P1177,EI1211,nan,,,
R2103,P1177,EI1212,nan,,,
R2104,P1177,EI1213,nan,,,
R2105,P1177,EI1214,nan,,,
R2106,P1177,EI1215,nan,,,
R2107,P1177,EI1216,nan,,,
R2108,P1177,EI1217,nan,,,
R2109,P1177,EI1218,nan,,,
R2110,P1177,EI1219,nan,,,
R2111,P1177,EI1220,nan,,,
R2112,P1177,EI1221,nan,,,
R2113,P1177,EI1222,nan,,,
R2114,P1177,EI1223,nan,,,
R2115,P1177,EI1224,nan,,,
R2116,P1177,EI1225,nan,,,
R2117,P1177,EI1226,nan,,,
R2118,P1177,EI1227,nan,,,
R2119,P1177,EI1228,nan,,,
R2120,P1177,EI1229,nan,,,
R2121,P1177,EI1230,nan,,,
R2122,P1177,EI1231,nan,,,
R2123,P1177,EI1232,nan,,,
R2124,P1177,EI1233,nan,,,
R2125,P1177,EI1234,nan,,,
R2126,P1177,EI1235,nan,,,
R2127,P1177,EI1236,nan,,,
R2128,P1177,EI1237,nan,,,
R2129,P1177,EI1238,nan,,,
R2130,P1177,EI1239,nan,,,
R2131,P1177,EI1240,nan,,,
R2132,P1177,EI1241,nan,,,
R2133,P1177,EI1242,nan,,,
R2134,P1177,EI1243,nan,,,
R2135,P1177,EI1244,nan,,,
R2136,P1177,EI1245,nan,,,
R2137,P1177,EI1246,nan,,,
R2138,P1177,EI1247,nan,,,
R2139,P1177,EI1248,nan,,,
R2140,P1177,EI1249,nan,,,
R2141,P1177,EI1250,nan,,,
R2142,P1177,EI1251,nan,,,
R2143,P1177,EI1252,nan,,,
R2144,P1177,EI1253,nan,,,
R2145,P1177,EI1254,nan,,,
R2146,P1177,EI1255,nan,,,
R2147,P1177,EI1256,nan,,,
R2148,P1177,EI1257,nan,,,
R2149,P1177,EI1258,nan,,,
R2150,P1177,EI1259,nan,,,
R2151,P1177,EI1260,nan,,,
R2152,P1177,EI1261,nan,,,
R2153,P1177,EI1262,nan,,,
R2154,P1177,EI1263,nan,,,
R2155,P1177,EI1264,nan,,,
R2156,P1177,EI1265,nan,,,
R2157,P1177,EI1266,nan,,,
R2158,P1177,EI1267,nan,,,
R2159,P1177,EI1268,nan,,,
R2160,P1177,EI1269,nan,,,
R2161,P1177,EI1270,nan,,,
R2162,P1177,EI1271,nan,,,
R2163,P1177,EI1272,nan,,,
R2164,P1177,EI1273,nan,,,
R2165,P1177,EI1274,nan,,,
R2166,P1177,EI1275,nan,,,
R2167,P1177,EI1276,nan,,,
R2168,P1177,EI1277,nan,,,
R2169,P1177,EI1278,nan,,,
R2170,P1177,EI1279,nan,,,
R2171,P1177,EI1280,nan,,,
R2172,P1177,EI1281,nan,,,
R2173,P1177,EI1282,nan,,,
R2174,P1177,EI1283,nan,,,
R2175,P1177,EI1284,nan,,,
R2176,P1177,EI1285,nan,,,
R2177,P1177,EI1286,nan,,,
R2178,P1177,EI1287,nan,,,
R2179,P1177,EI1288,nan,,,
R2180,P1177,EI1289,nan,,,
R2181,P1177,EI1290,nan,,,
R2182,P1177,EI1291,nan,,,
R2183,P1177,EI1292,nan,,,
R2184,P1177,EI1293,nan,,,
R2185,P1177,EI1294,nan,,,
R2186,P1177,EI1295,nan,,,
R2187,P1177,EI1296,nan,,,
R2188,P1177,EI1297,nan,,,
R2189,P1177,EI1298,nan,,,
R2190,P1177,EI1299,nan,,,
R2191,P1177,EI1300,nan,,,
R2192,P1177,EI1301,nan,,,
R2193,P1177,EI1302,nan,,,
R2194,P1177,EI1303,nan,,,
R2195,P1177,EI1304,nan,,,
R2196,P1177,EI1305,nan,,,
R2197,P1177,EI1306,nan,,,
R2198,P1177,EI1307,nan,,,
R2199,P1177,EI1308,nan,,,
R2200,P1177,EI1309,nan,,,
R2201,P1177,EI1310,nan,,,
R2202,P1177,EI1311,nan,,,
R2203,P1177,EI1312,nan,,,
R2204,P1177,EI1313,nan,,,
R2205,P1177,EI1314,nan,,,
R2206,P1177,EI1315,nan,,,
R2207,P1177,EI1316,nan,,,
R2208,P1177,EI1317,nan,,,
R2209,P1177,EI1318,nan,,,
R2210,P1177,EI1319,nan,,,
R2211,P1177,EI1320,nan,,,
R2212,P1177,EI1321,nan,,,
R2213,P1177,EI1322,nan,,,
R2214,P1177,EI1323,nan,,,
R2215,P1177,EI1324,nan,,,
R2216,P1177,EI1325,nan,,,
R2217,P1177,EI1326,nan,,,
R2218,P1177,EI1327,nan,,,
R2219,P1177,EI1328,nan,,,
R2220,P1177,EI1329,nan,,,
R2221,P1177,EI1330,nan,,,
R2222,P1177,EI1331,nan,,,
R2223,P1177,EI1332,nan,,,
R2224,P1177,EI1333,nan,,,
R2225,P1177,EI1334,nan,,,
R2226,P1177,EI1335,nan,,,
R2227,P1177,EI1336,nan,,,
R2228,P1177,EI1337,nan,,,
R2229,P1177,EI1338,nan,,,
R2230,P1177,EI1339,nan,,,
R2231,P1177,EI1340,nan,,,
R2232,P1177,EI1341,nan,,,
R2233,P1177,EI1342,nan,,,
R2234,P1177,EI1343,nan,,,
R2235,P1177,EI1344,nan,,,
R2236,P1177,EI1345,nan,,,
R2237,P1177,EI1346,nan,,,
R2238,P1177,EI1347,nan,,,
R2239,P1177,EI1348,nan,,,
R2240,P1177,EI1349,nan,,,
R2241,P1177,EI1350,nan,,,
R2242,P1177,EI1351,nan,,,
R2243,P1177,EI1352,nan,,,
R2244,P1177,EI1353,nan,,,
R2245,P1177,EI1354,nan,,,
R2246,P1177,EI1355,nan,,,
R2247,P1177,EI1356,nan,,,
R2248,P1177,EI1357,nan,,,
R2249,P1177,EI1358,nan,,,
R2250,P1177,EI1359,nan,,,
R2251,P1177,EI1360,nan,,,
R2252,P1177,EI1361,nan,,,
R2253,P1177,EI1362,nan,,,
R2254,P1177,EI1363,nan,,,
R2255,P1177,EI1364,nan,,,
R2256,P1177,EI1365,nan,,,
R2257,P1177,EI1366,nan,,,
R2258,P1177,EI1367,nan,,,
R2259,P1177,EI1368,nan,,,
R2260,P1177,EI1369,nan,,,
R2261,P1177,EI1370,nan,,,
R2262,P1177,EI1371,nan,,,
R2263,P1177,EI1372,nan,,,
R2264,P1177,EI1373,nan,,,
R2265,P1177,EI1374,nan,,,
R2266,P1177,EI1375,nan,,,
R2267,P1177,EI1376,nan,,,
R2268,P1177,EI1377,nan,,,
R2269,P1177,EI1378,nan,,,
R2270,P1177,EI1379,nan,,,
R2271,P1177,EI1380,nan,,,
R2272,P1177,EI1381,nan,,,
R2273,P1177,EI1382,nan,,,
R2274,P1177,EI1383,nan,,,
R2275,P1177,EI1384,nan,,,
R2276,P1177,EI1385,nan,,,
R2277,P1177,EI1386,nan,,,
R2278,P1177,EI1387,nan,,,
